FID	NAME	VALUE
23	Change	117.96
23	Fwait	683.33
23	Idle	0.00
23	JudgeStop	0.00
23	PowerON	6853.31
23	McFwait	585.60
23	BNDRcgStop	0.00
23	CDErr	0.00
23	BRcgStop	0.00
23	PRDStop	0.00
23	Swait	0.00
23	Rwait	3853.89
23	Actual	1521.51
23	SCEStop	0.00
24	OthrStop	0.00
24	Bwait	0.00
24	CMErr	0.00
24	Mente	0.00
24	Trbl	0.00
24	FBStop	0.00
24	BRcg	90.69
24	JointPassWait	0.00
24	DataEdit	0.00
24	CPErr	0.00
24	OtherLStop	442.46
24	Prod	6756.84
24	CnvStop	0.00
24	McRwait	2745.99
24	MHRcgStop	0.00
24	CTErr	0.00
24	UnitAdjust	0.00
24	CRErr	0.00
24	Cwait	0.00
24	BNDStop	0.00
24	ProdView	0.00
24	Change	48.55
24	Fwait	669.23
24	JudgeStop	0.00
24	Idle	0.00
24	PowerON	6805.39
24	TRSErr	0.00
24	SCStop	0.00
24	Pwait	0.00
24	Load	319.05
24	Mount	1413.25
24	TotalStop	4933.85
24	Rwait	3822.15
24	Actual	1503.94
24	SCEStop	0.00
24	BNDRcgStop	0.00
24	McFwait	585.60
24	CDErr	0.00
24	BRcgStop	0.00
24	PRDStop	0.00
24	Swait	0.00
25	Actual	1541.35
25	SCEStop	0.00
25	Rwait	3853.89
25	BRcgStop	0.00
25	McFwait	585.60
25	BNDRcgStop	0.00
25	CDErr	0.00
25	Swait	0.00
25	PRDStop	0.00
25	Fwait	683.33
25	ProdView	0.00
25	Change	117.96
25	JudgeStop	0.00
25	Idle	0.00
25	PowerON	6894.99
25	TRSErr	0.00
25	SCStop	0.00
25	Pwait	0.00
25	TotalStop	4930.17
25	Load	305.50
25	Mount	1441.42
25	MHRcgStop	0.00
25	UnitAdjust	0.00
25	CTErr	0.00
25	Prod	6777.03
25	McRwait	2745.99
25	CnvStop	0.00
25	CRErr	0.00
25	Cwait	0.00
25	BNDStop	0.00
25	Bwait	0.00
25	Mente	0.00
25	CMErr	0.00
25	Trbl	0.00
25	OthrStop	0.00
25	FBStop	0.00
25	BRcg	99.94
25	JointPassWait	0.00
25	CPErr	0.00
25	DataEdit	0.00
25	OtherLStop	392.95
26	Fwait	679.97
26	Change	48.55
26	ProdView	0.00
26	PowerON	6847.05
26	Idle	0.00
26	JudgeStop	0.00
26	SCStop	0.00
26	Pwait	0.00
26	TRSErr	0.00
26	TotalStop	4944.68
26	Load	328.81
26	Mount	1432.65
26	SCEStop	0.00
26	Actual	1525.00
26	Rwait	3822.15
26	BRcgStop	0.00
26	CDErr	0.00
26	BNDRcgStop	0.00
26	McFwait	585.60
26	Swait	0.00
26	PRDStop	0.00
26	Trbl	0.00
26	Mente	0.00
26	CMErr	0.00
26	Bwait	0.00
26	OthrStop	0.00
26	FBStop	0.00
26	BRcg	92.36
26	OtherLStop	442.55
26	CPErr	0.00
26	JointPassWait	0.00
26	DataEdit	0.00
26	CTErr	0.00
26	UnitAdjust	0.00
26	MHRcgStop	0.00
26	CnvStop	0.00
26	McRwait	2745.99
26	Prod	6798.50
26	CRErr	0.00
26	BNDStop	0.00
26	Cwait	0.00
27	SCStop	0.00
27	Pwait	0.00
27	TRSErr	0.00
27	Load	314.50
27	Mount	1460.01
27	TotalStop	4943.01
27	Change	117.96
27	ProdView	0.00
27	Fwait	695.79
27	PowerON	6936.71
27	Idle	0.00
27	JudgeStop	0.00
27	CDErr	0.00
27	BNDRcgStop	0.00
27	McFwait	585.60
27	BRcgStop	0.00
27	PRDStop	0.00
27	Swait	0.00
27	Rwait	3853.89
27	Actual	1561.24
27	SCEStop	0.00
27	BRcg	101.23
27	OtherLStop	393.32
27	DataEdit	0.00
27	JointPassWait	0.00
27	CPErr	0.00
27	OthrStop	0.00
27	Trbl	0.00
27	Mente	0.00
27	CMErr	0.00
27	Bwait	0.00
27	FBStop	0.00
27	CRErr	0.00
27	BNDStop	0.00
27	Cwait	0.00
27	CnvStop	0.00
27	McRwait	2745.99
27	Prod	6818.75
27	UnitAdjust	0.00
27	CTErr	0.00
27	MHRcgStop	0.00
28	Cwait	0.00
28	BNDStop	0.00
28	CRErr	0.00
28	MHRcgStop	0.00
28	CTErr	0.00
28	UnitAdjust	0.00
28	Prod	6840.24
28	McRwait	2745.99
28	CnvStop	0.00
28	JointPassWait	0.00
28	DataEdit	0.00
28	CPErr	0.00
28	OtherLStop	462.16
28	BRcg	94.07
28	FBStop	0.00
28	Bwait	0.00
28	Mente	0.00
28	CMErr	0.00
28	Trbl	0.00
28	OthrStop	0.00
28	Swait	0.00
28	PRDStop	0.00
28	BRcgStop	0.00
28	McFwait	585.60
28	BNDRcgStop	0.00
28	CDErr	0.00
28	Actual	1546.14
28	SCEStop	0.00
28	Rwait	3822.15
28	TotalStop	4964.29
28	Mount	1452.08
28	Load	329.80
28	TRSErr	0.00
28	Pwait	0.00
28	SCStop	0.00
28	JudgeStop	0.00
28	Idle	0.00
28	PowerON	6888.79
28	Fwait	679.97
28	ProdView	0.00
28	Change	48.55
29	Actual	1581.17
29	SCEStop	0.00
29	Rwait	3853.89
29	Swait	0.00
29	PRDStop	0.00
29	BRcgStop	0.00
29	CDErr	0.00
29	BNDRcgStop	0.00
29	McFwait	585.60
29	PowerON	6978.48
29	Idle	0.00
29	JudgeStop	0.00
29	Fwait	695.99
29	Change	117.96
29	ProdView	0.00
29	TotalStop	4943.50
