FID	NAME	VALUE
82	PlanID	0
82	Stage	1
82	SerialStatus	0
82	LotNumber	1
82	Serial	297237
82	Rev	79
82	Lane	1
82	Code	YEP0PTD000SH|00|A|101634201872|01
83	LotName	RSD000SH-06
83	BcrStatus	0
83	Output	3
83	Stage	1
83	PlanID	0
83	ProductID	2194
83	SerialStatus	0
83	Code	YEP0PTD000SH|00|A|101634201873|01
83	Lane	2
83	Serial	297239
83	LotNumber	1
83	Rev	79
84	Stage	1
84	PlanID	0
84	ProductID	2194
84	Lane	1
84	Code	YEP0PTD000SH|00|A|101634201874|01
84	LotNumber	1
84	Serial	297241
84	Rev	79
84	SerialStatus	0
84	LotName	RSD000SH-06
84	Output	3
84	BcrStatus	0
85	LotName	RSD000SH-06
85	Output	3
85	BcrStatus	0
85	ProductID	2194
85	PlanID	0
85	Stage	1
85	Rev	79
85	LotNumber	1
85	Serial	297243
85	Lane	2
85	Code	YEP0PTD000SH|00|A|101634201875|01
85	SerialStatus	0
86	LotNumber	1
86	Rev	79
86	Serial	297245
86	Code	YEP0PTD000SH|00|A|101634201876|01
86	Lane	1
86	SerialStatus	0
86	PlanID	0
86	ProductID	2194
86	Stage	1
86	Output	3
86	BcrStatus	0
86	LotName	RSD000SH-06
87	LotName	RSD000SH-06
87	BcrStatus	0
87	Output	3
87	PlanID	0
87	ProductID	2194
87	Stage	1
87	SerialStatus	0
87	Rev	79
87	LotNumber	1
87	Serial	297247
87	Code	YEP0PTD000SH|00|A|101634201877|01
87	Lane	2
88	Stage	1
88	PlanID	0
88	ProductID	2194
88	Lane	1
88	Code	YEP0PTD000SH|00|A|101634201878|01
88	LotNumber	1
88	Serial	297249
88	Rev	79
88	SerialStatus	0
88	LotName	RSD000SH-06
88	Output	3
88	BcrStatus	0
89	Lane	2
89	Code	YEP0PTD000SH|00|A|101634201879|01
89	Serial	297251
89	LotNumber	1
89	Rev	79
89	SerialStatus	0
89	Stage	1
89	PlanID	0
89	ProductID	2194
89	Output	3
89	BcrStatus	0
89	LotName	RSD000SH-06
90	Output	3
90	BcrStatus	0
90	LotName	RSD000SH-06
90	LotNumber	1
90	Rev	79
90	Serial	297253
90	Code	YEP0PTD000SH|00|A|101634201880|01
90	Lane	1
90	SerialStatus	0
90	ProductID	2194
90	PlanID	0
90	Stage	1
91	Stage	1
91	ProductID	2194
91	PlanID	0
91	Code	YEP0PTD000SH|00|A|101634201881|01
91	Lane	2
91	Rev	79
91	LotNumber	1
91	Serial	297255
91	SerialStatus	0
91	LotName	RSD000SH-06
91	Output	3
91	BcrStatus	0
92	LotName	RSD000SH-06
92	Output	3
92	BcrStatus	0
92	PlanID	0
92	ProductID	2194
92	Stage	1
92	Rev	79
92	LotNumber	1
92	Serial	297257
92	Code	YEP0PTD000SH|00|A|101634201882|01
92	Lane	1
92	SerialStatus	0
93	Output	5
93	BcrStatus	0
93	LotName	RSD000SH-06
93	LotNumber	1
93	Rev	79
93	Serial	297259
93	Code	YEP0PTD000SH|00|A|101634201883|01
93	Lane	2
93	SerialStatus	0
93	ProductID	2194
93	PlanID	0
93	Stage	1
94	ProductID	2194
94	PlanID	0
94	Stage	1
94	SerialStatus	0
94	LotNumber	1
94	Serial	297259
94	Rev	79
94	Lane	2
94	Code	YEP0PTD000SH|00|A|101634201883|01
94	LotName	RSD000SH-06
94	BcrStatus	0
94	Output	3
95	LotName	RSD000SH-06
95	Output	5
95	BcrStatus	0
95	PlanID	0
95	ProductID	2194
95	Stage	1
95	LotNumber	1
95	Rev	79
95	Serial	297261
95	Lane	1
95	Code	YEP0PTD000SH|00|A|101634201884|01
95	SerialStatus	0
96	LotName	RSD000SH-06
96	BcrStatus	0
96	Output	3
96	Stage	1
96	PlanID	0
96	ProductID	2194
96	SerialStatus	0
96	Code	YEP0PTD000SH|00|A|101634201884|01
96	Lane	1
96	LotNumber	1
96	Rev	79
96	Serial	297261
97	LotName	RSD000SH-06
97	BcrStatus	0
97	Output	3
97	Stage	1
97	PlanID	0
97	ProductID	2194
97	SerialStatus	0
97	Lane	2
97	Code	YEP0PTD000SH|00|A|101634201885|01
97	Rev	79
97	LotNumber	1
97	Serial	297263
98	LotName	RSD000SH-06
98	Output	3
98	BcrStatus	0
98	Stage	1
98	PlanID	0
98	ProductID	2194
98	Lane	1
98	Code	YEP0PTD000SH|00|A|101634201886|01
98	Rev	79
98	LotNumber	1
98	Serial	297265
98	SerialStatus	0
99	LotName	RSD000SH-06
99	Output	3
99	BcrStatus	0
99	Stage	1
99	ProductID	2194
99	PlanID	0
99	Code	YEP0PTD000SH|00|A|101634201887|01
99	Lane	2
99	Serial	297267
99	LotNumber	1
99	Rev	79
99	SerialStatus	0
100	SerialStatus	0
100	Code	YEP0PTD000SH|00|A|101634201912|01
100	Lane	1
100	LotNumber	1
100	Rev	79
100	Serial	297269
100	Stage	1
100	PlanID	0
100	ProductID	2194
100	BcrStatus	0
100	Output	3
100	LotName	RSD000SH-06
101	BcrStatus	0
101	Output	3
101	LotName	RSD000SH-06
101	SerialStatus	0
101	Lane	2
101	Code	YEP0PTD000SH|00|A|101634201911|01
101	Rev	79
101	LotNumber	1
101	Serial	297271
101	Stage	1
101	ProductID	2194
101	PlanID	0
102	ProductID	2194
102	PlanID	0
102	Stage	1
102	SerialStatus	0
102	LotNumber	1
102	Rev	79
102	Serial	297273
102	Code	YEP0PTD000SH|00|A|101634201910|01
102	Lane	1
102	LotName	RSD000SH-06
102	BcrStatus	0
102	Output	3
103	Stage	1
103	ProductID	2194
103	PlanID	0
103	Code	YEP0PTD000SH|00|A|101634201909|01
103	Lane	2
103	Serial	297275
103	LotNumber	1
103	Rev	79
103	SerialStatus	0
