FID	NAME	VALUE
30	JudgeStop	0
30	Fwait	7
30	Cwait	0
30	BNDStop	0
30	Board	79
30	CRErr	0
30	McRwait	40
30	CnvStop	0
30	LotBoard	79
30	MHRcgStop	0
30	CTErr	0
30	Module	79
30	TRSMiss	0
30	CPErr	0
30	JointPassWait	0
30	OtherLStop	62
30	TMount	14220
30	FBStop	0
30	TMMiss	0
30	OthrStop	0
30	Bwait	0
30	Trbl	0
30	CMErr	0
31	BNDRcgStop	0
31	McFwait	5
31	CDErr	0
31	BRcgStop	0
31	TPriming	0
31	LotModule	80
31	TPickup	14413
31	Swait	0
31	TDMiss	0
31	TRMiss	4
31	Rwait	90
31	SCEStop	0
31	TDispense	0
31	THMiss	5
31	TRSErr	0
31	Pwait	0
31	SCStop	0
31	TPMiss	4
31	Fwait	10
31	JudgeStop	0
31	CRErr	0
31	Cwait	0
31	BNDStop	0
31	Board	80
31	Module	80
31	CnvStop	0
31	McRwait	40
31	LotBoard	80
31	MHRcgStop	0
31	CTErr	0
31	TRSMiss	0
31	JointPassWait	0
31	CPErr	0
31	OtherLStop	68
31	TMMiss	0
31	OthrStop	0
31	Bwait	0
31	CMErr	0
31	Trbl	0
31	TMount	14400
31	FBStop	0
32	JudgeStop	0
32	Fwait	7
32	TPMiss	5
32	SCStop	0
32	Pwait	0
32	THMiss	0
32	TDispense	0
32	TRSErr	0
32	SCEStop	0
32	Rwait	105
32	TRMiss	2
32	TDMiss	0
32	Swait	0
32	TPickup	14407
32	LotModule	80
32	TPriming	0
32	BRcgStop	0
32	CDErr	0
32	McFwait	5
32	BNDRcgStop	0
32	FBStop	0
32	TMount	14400
32	Trbl	0
32	CMErr	0
32	Bwait	0
32	OthrStop	0
32	TMMiss	0
32	OtherLStop	63
32	JointPassWait	0
32	CPErr	0
32	TRSMiss	0
32	CTErr	0
32	MHRcgStop	0
32	LotBoard	80
32	CnvStop	0
32	McRwait	40
32	Module	80
32	BNDStop	0
32	Board	80
32	Cwait	0
32	CRErr	0
33	CRErr	0
33	Cwait	0
33	BNDStop	0
33	Board	81
33	Module	81
33	McRwait	40
33	CnvStop	0
33	MHRcgStop	0
33	LotBoard	81
33	CTErr	0
33	TRSMiss	0
33	CPErr	0
33	JointPassWait	0
33	OtherLStop	69
33	OthrStop	0
33	TMMiss	0
33	Bwait	0
33	Trbl	0
33	CMErr	0
33	TMount	14580
33	FBStop	0
33	BNDRcgStop	0
33	McFwait	5
33	CDErr	0
33	BRcgStop	0
33	TPriming	0
33	LotModule	81
33	TPickup	14593
33	Swait	0
33	TDMiss	0
33	TRMiss	4
33	Rwait	90
33	SCEStop	0
33	TDispense	0
33	THMiss	5
33	TRSErr	0
33	Pwait	0
33	SCStop	0
33	TPMiss	4
33	Fwait	10
33	JudgeStop	0
34	FBStop	0
34	TMount	14580
34	Trbl	0
34	CMErr	0
34	Bwait	0
34	OthrStop	0
34	TMMiss	0
34	OtherLStop	64
34	JointPassWait	0
34	CPErr	0
34	TRSMiss	0
34	CTErr	0
34	LotBoard	81
34	MHRcgStop	0
34	McRwait	40
34	CnvStop	0
34	Module	81
34	Board	81
34	BNDStop	0
34	Cwait	0
34	CRErr	0
34	JudgeStop	0
34	Fwait	7
34	TPMiss	5
34	SCStop	0
34	Pwait	0
34	TDispense	0
34	THMiss	0
34	TRSErr	0
34	SCEStop	0
34	Rwait	105
34	TRMiss	2
34	TDMiss	0
34	Swait	0
34	TPickup	14587
34	LotModule	81
34	TPriming	0
34	BRcgStop	0
34	CDErr	0
34	McFwait	5
34	BNDRcgStop	0
35	TDispense	0
35	TRSErr	0
35	THMiss	5
35	SCStop	0
35	Pwait	0
35	TPMiss	4
35	Fwait	10
35	JudgeStop	0
35	BRcgStop	0
35	TPriming	0
35	LotModule	82
35	McFwait	5
35	BNDRcgStop	0
35	CDErr	0
35	Swait	0
35	TDMiss	0
35	TPickup	14773
35	TRMiss	4
35	SCEStop	0
35	Rwait	90
35	JointPassWait	0
35	CPErr	0
