CMS2-A2 2016/01/22 13:49:49 0 0 1
CMS2-A2 2016/01/22 13:49:51 0 1 2
CMS2-A2 2016/01/22 13:50:25 0 0 2
CMS2-A2 2016/01/22 13:50:28 0 1 1
CMS2-A2 2016/01/22 13:51:03 0 0 1
CMS2-A2 2016/01/22 13:51:05 0 1 2
CMS2-A2 2016/01/22 13:51:39 0 0 2
CMS2-A2 2016/01/22 13:51:42 0 1 1
CMS2-A2 2016/01/22 13:52:18 0 0 1
CMS2-A2 2016/01/22 13:52:20 0 1 2
CMS2-A2 2016/01/22 13:52:54 0 0 2
CMS2-A2 2016/01/22 13:52:57 0 1 1
CMS2-A2 2016/01/22 13:53:33 0 0 1
CMS2-A2 2016/01/22 13:53:34 0 1 2
CMS2-A2 2016/01/22 13:54:08 0 0 2
CMS2-A2 2016/01/22 13:54:11 0 1 1
CMS2-A2 2016/01/22 13:54:47 0 0 1
CMS2-A2 2016/01/22 13:54:49 0 1 2
CMS2-A2 2016/01/22 13:55:23 0 0 2
CMS2-A2 2016/01/22 13:55:25 0 1 1
CMS2-A2 2016/01/22 13:56:01 0 0 1
CMS2-C3 2016/01/22 09:19:09 0 0 2
CMS2-C3 2016/01/22 09:20:27 0 0 1
CMS2-C3 2016/01/22 09:20:39 0 1 1
CMS2-C3 2016/01/22 09:21:10 0 0 2
CMS2-C3 2016/01/22 09:21:31 0 1 2
CMS2-C3 2016/01/22 09:21:55 0 0 1
CMS2-C3 2016/01/22 09:22:21 0 1 1
CMS2-C3 2016/01/22 09:22:37 0 0 2
CMS2-C3 2016/01/22 09:23:12 0 1 2
CMS2-C3 2016/01/22 09:23:22 0 0 1
CMS2-C3 2016/01/22 09:24:02 0 1 1
CMS2-C3 2016/01/22 09:24:05 0 0 2
CMS2-C3 2016/01/22 09:24:53 0 0 1
CMS2-C3 2016/01/22 09:24:54 0 1 2
CMS2-C3 2016/01/22 09:25:43 0 0 2
CMS2-C3 2016/01/22 09:25:44 0 1 1
CMS2-C3 2016/01/22 09:26:36 0 1 2
CMS2-C3 2016/01/22 09:27:30 0 1 1
CMS2-C3 2016/01/22 09:28:20 0 0 1
CMS2-C3 2016/01/22 09:28:22 0 1 2
CMS2-C3 2016/01/22 09:31:10 0 1 1
CMS2-C3 2016/01/22 09:31:11 0 0 2
CMS2-C3 2016/01/22 09:38:08 0 0 1
CMS2-C3 2016/01/22 09:38:08 0 1 2
CMS2-C3 2016/01/22 09:40:17 0 1 1
CMS2-C3 2016/01/22 09:40:29 0 0 2
CMS2-C3 2016/01/22 09:41:17 0 0 1
CMS2-C3 2016/01/22 09:41:27 0 1 2
CMS2-C3 2016/01/22 09:42:10 0 0 2
CMS2-C3 2016/01/22 09:42:21 0 1 1
CMS2-C3 2016/01/22 09:42:55 0 0 1
CMS2-C3 2016/01/22 09:43:13 0 1 2
CMS2-C3 2016/01/22 09:43:37 0 0 2
CMS2-C3 2016/01/22 09:44:03 0 1 1
CMS2-C3 2016/01/22 09:44:21 0 0 1
CMS2-C3 2016/01/22 09:44:54 0 1 2
CMS2-C3 2016/01/22 09:45:03 0 0 2
CMS2-C3 2016/01/22 09:45:44 0 1 1
CMS2-C3 2016/01/22 09:45:47 0 0 1
CMS2-C3 2016/01/22 09:46:29 0 0 2
CMS2-C3 2016/01/22 09:46:36 0 1 2
CMS2-C3 2016/01/22 09:47:23 0 0 1
CMS2-C3 2016/01/22 09:47:30 0 1 1
CMS2-C3 2016/01/22 09:48:06 0 0 2
CMS2-C3 2016/01/22 09:48:22 0 1 2
CMS2-C3 2016/01/22 09:48:49 0 0 1
CMS2-C3 2016/01/22 09:49:12 0 1 1
CMS2-C3 2016/01/22 09:49:31 0 0 2
CMS2-C3 2016/01/22 09:50:04 0 1 2
CMS2-C3 2016/01/22 09:50:15 0 0 1
CMS2-C3 2016/01/22 09:50:53 0 1 1
CMS2-C3 2016/01/22 09:50:57 0 0 2
CMS2-C3 2016/01/22 09:51:44 0 0 1
CMS2-C3 2016/01/22 09:51:46 0 1 2
